date,tickets
1759-11-14,1372
1759-11-15,648
1759-11-16,466
1759-11-17,1378
1759-11-18,1184
1759-11-19,1146
1759-11-21,1536
1759-11-23,428
1759-11-24,1424
1759-11-25,1444
1759-11-26,1216
1759-11-28,1178
1759-11-30,1728
1759-12-01,2190
1759-12-02,1706
1759-12-03,1332
1759-12-04,786
1759-12-05,1122
1759-12-06,976
1759-12-13,854
1759-12-14,498
1759-12-15,1848
1759-12-16,1544
1759-12-17,1244
1759-12-18,840
1759-12-19,1212
1759-12-20,1048
1759-12-21,1574
1759-12-22,1848
1759-12-23,1804
1759-12-26,2070
1759-12-27,1432
1759-12-28,1238
1759-12-29,1552
1759-12-30,1740
1759-12-31,520
1760-01-01,1642
1760-01-02,1132
1760-01-03,1010
1760-01-04,590
1760-01-05,2072
1760-01-06,971
1760-01-07,1904
1760-01-08,532
1760-01-09,674
1760-01-10,1092
1760-01-11,298
1760-01-12,1456
1760-01-13,837
1760-01-14,1624
1760-01-15,312
1760-01-16,1568
1760-01-17,1114
1760-01-18,752
1760-01-19,1836
1760-01-20,1558
1760-01-21,1548
1760-01-22,616
1760-01-23,1250
1760-01-24,694
1760-01-25,582
1760-01-26,1768
1760-01-27,1858
1760-01-28,1408
1760-01-29,434
1760-01-30,1378
1760-02-01,360
1760-02-03,1784
1760-02-04,918
1760-02-05,458
1760-02-06,1066
1760-02-07,570
1760-02-08,340
1760-02-09,1950
1760-02-10,1914
1760-02-11,1036
1760-02-12,350
1760-02-13,1422
1760-02-15,654
1760-02-16,1996
1760-02-17,1910
1760-02-18,1944
1760-02-19,1960
1760-02-20,1788
1760-02-22,540
1760-02-23,1832
1760-02-24,1622
1760-02-25,1952
1760-02-27,1580
1760-02-29,692
1760-03-01,1836
1760-03-02,2616
1760-03-03,1276
1760-03-05,1256
1760-03-06,216
1760-03-07,236
1760-03-08,1402
1760-03-09,1582
1760-03-10,0
1760-03-12,1078
1760-03-14,406
1760-03-15,1338
1760-03-16,1236
1760-03-17,1816
1760-03-19,1438
1760-03-21,476
1760-03-22,2130
1760-04-14,3808
1760-04-15,404
1760-04-16,988
1760-04-17,442
1760-04-18,216
1760-04-19,2146
1760-04-20,452
1760-04-21,834
1760-04-22,318
1760-04-23,762
1760-04-24,654
1760-04-25,530
1760-04-26,1448
1760-04-27,856
1760-04-28,1408
1760-04-29,528
1760-04-30,914
1760-05-01,678
1760-05-02,3974
1760-05-03,1826
1760-05-04,874
1760-05-05,1988
1760-05-06,666
1760-05-07,1936
1760-05-08,438
1760-05-09,464
1760-05-10,1844
1760-05-11,1824
1760-05-12,1778
1760-05-13,280
1760-05-14,1534
1760-05-16,302
1760-05-17,1626
1760-05-18,458
1760-05-19,1510
1760-05-20,226
1760-05-21,1666
1760-05-22,1060
1760-05-23,232
1760-05-24,1302
1760-05-26,1768
1760-05-27,908
1760-05-28,1308
1760-05-29,570
1760-05-31,882
1760-06-01,262
1760-06-02,454
1760-06-04,428
1760-06-06,328
1760-06-07,1232
1760-06-08,496
1760-06-09,580
1760-06-11,280
1760-06-12,422
1760-06-14,1112
1760-06-15,388
1760-06-16,910
1760-06-18,1126
1760-06-19,446
1760-06-21,1062
1760-06-22,1292
1760-06-23,764
1760-06-24,1580
1760-06-25,986
1760-06-26,498
1760-06-28,838
1760-06-29,690
1760-06-30,888
1760-07-02,688
1760-07-03,740
1760-07-05,516
1760-07-06,1292
1760-07-07,610
1760-07-09,794
1760-07-10,852
1760-07-12,1924
1760-07-13,742
1760-07-14,574
1760-07-16,426
1760-07-17,288
1760-07-19,536
1760-07-20,272
1760-07-21,582
1760-07-23,952
1760-07-25,1418
1760-07-26,1840
1760-07-27,964
1760-07-28,1668
1760-07-30,1884
1760-07-31,366
1760-08-02,1962
1760-08-03,880
1760-08-04,1814
1760-08-06,1772
1760-08-07,352
1760-08-09,1854
1760-08-10,1150
1760-08-11,1542
1760-08-13,1592
1760-08-14,776
1760-08-16,1864
1760-08-17,848
1760-08-18,1132
1760-08-20,1546
1760-08-21,364
1760-08-23,1438
1760-08-24,916
1760-08-25,1832
1760-08-27,1182
1760-08-28,852
1760-08-30,1476
1760-08-31,712
1760-09-01,750
1760-09-03,1818
1760-09-04,170
1760-09-06,1808
1760-09-07,408
1760-09-10,1740
1760-09-11,300
1760-09-13,1808
1760-09-14,578
1760-09-15,1656
1760-09-17,1644
1760-09-18,568
1760-09-20,1918
1760-09-21,672
1760-09-22,1604
1760-09-24,1666
1760-09-25,504
1760-09-27,1886
1760-09-28,1508
1760-09-29,2028
1760-10-01,1810
1760-10-02,532
1760-10-04,1992
1760-10-05,738
1760-10-06,1204
1760-10-08,656
1760-10-09,1130
1760-10-11,1148
1760-10-12,1504
1760-10-13,1162
1760-10-15,1244
1760-10-16,628
1760-10-18,1998
1760-10-19,1430
1760-10-20,1106
1760-10-22,1286
1760-10-23,568
1760-10-25,1752
1760-10-26,1150
1760-10-27,802
1760-10-28,1064
1760-10-29,1602
1760-10-31,390
1760-11-02,1602
1760-11-03,1360
1760-11-05,1024
1760-11-07,732
1760-11-08,1376
1760-11-09,1186
1760-11-10,804
1760-11-11,777
1760-11-12,1854
1760-11-14,376
1760-11-15,1890
1760-11-16,1114
1760-11-17,863
1760-11-19,1778
1760-11-20,358
1760-11-21,590
1760-11-22,1964
1760-11-23,1606
1760-11-24,1278
1760-11-26,1702
1760-11-28,558
1760-11-29,1808
1760-11-30,1872
1760-12-01,994
1760-12-03,1144
1760-12-05,652
1760-12-06,1690
1760-12-07,1678
1760-12-10,1650
1760-12-11,1456
1760-12-12,770
1760-12-13,1874
1760-12-14,1688
1760-12-15,1118
1760-12-17,1202
1760-12-18,640
1760-12-19,560
1760-12-20,1310
1760-12-21,1970
1760-12-22,1856
1760-12-23,480
1760-12-26,1202
1760-12-27,2212
1760-12-28,1742
1760-12-29,1300
1760-12-30,408
1760-12-31,1586
1761-01-01,1252
1761-01-02,312
1761-01-03,2320
1761-01-04,1252
1761-01-05,1506
1761-01-06,1516
1761-01-07,1856
1761-01-09,512
1761-01-10,1884
1761-01-11,1310
1761-01-12,1658
1761-01-14,1522
1761-01-16,570
1761-01-17,2068
1761-01-18,1764
1761-01-19,1688
1761-01-21,1866
1761-01-23,798
1761-01-24,1730
1761-01-25,1614
1761-01-26,2060
1761-01-28,1770
1761-01-29,656
1761-01-30,636
1761-01-31,1450
1761-02-01,1752
1761-02-03,4016
1761-02-04,918
1761-02-05,386
1761-02-06,250
1761-02-07,966
1761-02-08,1490
1761-02-09,1198
1761-02-11,1084
1761-02-12,394
1761-02-13,412
1761-02-14,1818
1761-02-15,1426
1761-02-16,1336
1761-02-18,1880
1761-02-20,398
1761-02-21,1802
1761-02-22,1564
1761-02-23,1510
1761-02-24,1692
1761-02-25,1434
1761-02-26,350
1761-02-27,558
1761-02-28,1664
1761-03-01,1616
1761-03-04,1478
1761-03-06,576
1761-03-07,1932
1761-04-02,2060
1761-04-03,796
1761-04-04,1860
1761-04-05,432
1761-04-06,1476
1761-04-07,712
1761-04-08,1770
1761-04-09,450
1761-04-10,630
1761-04-11,1676
1761-04-12,1206
1761-04-13,1470
1761-04-14,436
1761-04-15,1586
1761-04-16,550
1761-04-17,336
1761-04-18,1386
1761-04-19,744
1761-04-20,914
1761-04-21,252
1761-04-22,906
1761-04-23,500
1761-04-24,458
1761-04-25,1814
1761-04-26,736
1761-04-27,798
1761-04-28,522
1761-04-29,576
1761-05-01,1712
1761-05-02,740
1761-05-03,368
1761-05-04,1274
1761-05-05,290
1761-05-06,1160
1761-05-07,206
1761-05-08,298
1761-05-09,1076
1761-05-11,1178
1761-05-12,416
1761-05-13,874
1761-05-14,342
1761-05-15,406
1761-05-16,1056
1761-05-17,1738
1761-05-18,1186
1761-05-20,590
1761-05-22,342
1761-05-23,1354
1761-05-24,706
1761-05-25,1666
1761-05-26,240
1761-05-27,836
1761-05-28,1726
1761-05-29,298
1761-05-30,1262
1761-05-31,784
1761-06-01,1480
1761-06-02,496
1761-06-03,1454
1761-06-04,522
1761-06-06,850
1761-06-07,332
1761-06-08,648
1761-06-10,560
1761-06-11,1370
1761-06-13,612
1761-06-14,1934
1761-06-15,1228
1761-06-17,898
1761-06-18,668
1761-06-20,1384
1761-06-21,504
1761-06-22,454
1761-06-24,544
1761-06-25,152
1761-06-27,832
1761-06-28,624
1761-06-29,423
1761-07-01,772
1761-07-02,258
1761-07-04,1054
1761-07-05,600
1761-07-06,296
1761-07-08,1418
1761-07-09,132
1761-07-11,1222
1761-07-12,366
1761-07-13,270
1761-07-15,792
1761-07-16,624
1761-07-18,686
1761-07-19,536
1761-07-20,2022
1761-07-22,526
1761-07-23,202
1761-07-25,1872
1761-07-26,472
1761-07-27,864
1761-07-29,762
1761-07-30,604
1761-08-01,1209
1761-08-02,906
1761-08-03,920
1761-08-05,738
1761-08-06,412
1761-08-08,1020
1761-08-09,982
1761-08-10,1750
1761-08-12,1018
1761-08-13,378
1761-08-14,1330
1761-08-16,812
1761-08-17,1074
1761-08-19,726
1761-08-20,244
1761-08-22,960
1761-08-23,246
1761-08-24,900
1761-08-25,242
1761-08-26,608
1761-08-27,362
1761-08-29,576
1761-08-30,828
1761-08-31,676
1761-09-02,734
1761-09-03,424
1761-09-05,898
1761-09-06,482
1761-09-07,682
1761-09-10,838
1761-09-12,1800
1761-09-13,626
1761-09-14,1208
1761-09-16,1270
1761-09-17,376
1761-09-19,1286
1761-09-20,590
1761-09-21,1594
1761-09-23,1396
1761-09-24,284
1761-09-26,1196
1761-09-27,524
1761-09-28,720
1761-09-29,420
1761-09-30,928
1761-10-01,292
1761-10-03,1140
1761-10-04,600
1761-10-05,1068
1761-10-07,886
1761-10-08,424
1761-10-09,1208
1761-10-10,1012
1761-10-11,1354
1761-10-12,1216
1761-10-14,1134
1761-10-15,668
1761-10-17,1698
1761-10-18,1534
1761-10-19,1146
1761-10-20,842
1761-10-21,1122
1761-10-22,1114
1761-10-23,314
1761-10-24,1222
1761-10-25,1602
1761-10-26,1082
1761-10-28,1824
1761-10-30,480
1761-10-31,1636
1761-11-02,1488
1761-11-03,1570
1761-11-04,980
1761-11-06,538
1761-11-07,1282
1761-11-08,1848
1761-11-09,1056
1761-11-11,1662
1761-11-13,752
1761-11-14,3082
1761-11-16,934
1761-11-18,1388
1761-11-20,502
1761-11-21,1970
1761-11-22,1348
1761-11-23,1052
1761-11-25,1800
1761-11-27,940
1761-11-28,2018
1761-11-29,1322
1761-11-30,2178
1761-12-02,1682
1761-12-04,924
1761-12-05,1626
1761-12-06,1390
1761-12-07,1702
1761-12-09,1426
1761-12-11,738
1761-12-12,1936
1761-12-13,1416
1761-12-14,1012
1761-12-16,1744
1761-12-18,940
1761-12-19,1302
1761-12-20,1320
1761-12-21,1512
1761-12-23,1230
1761-12-26,1984
1761-12-27,1138
1761-12-28,1342
1761-12-29,1566
1761-12-31,1082
1762-01-01,1434
1762-01-02,1478
1762-01-03,1080
1762-01-04,1344
1762-01-06,1778
1762-01-08,586
1762-01-09,1646
1762-01-10,1116
1762-01-11,1294
1762-01-13,1410
1762-01-15,838
1762-01-16,1546
1762-01-17,1462
1762-01-18,1676
1762-01-20,1780
1762-01-22,726
1762-01-23,1948
1762-01-24,1782
1762-01-25,1732
1762-01-27,1576
1762-01-29,1434
1762-01-30,1746
1762-01-31,2092
1762-02-01,1126
1762-02-03,1332
1762-02-05,590
1762-02-06,1664
1762-02-07,1728
1762-02-08,1118
1762-02-09,342
1762-02-10,862
1762-02-11,476
1762-02-12,556
1762-02-13,1606
1762-02-14,1708
1762-02-15,1234
1762-02-17,1460
1762-02-18,742
1762-02-19,466
1762-02-20,2180
1762-02-21,1494
1762-02-22,1798
1762-02-23,1936
1762-02-24,1060
1762-02-25,1884
1762-02-27,1888
1762-02-28,1122
1762-03-01,882
1762-03-03,1514
1762-03-04,448
1762-03-05,390
1762-03-06,1416
1762-03-07,1192
1762-03-08,1030
1762-03-10,1382
1762-03-12,600
1762-03-13,1694
1762-03-14,1268
1762-03-15,866
1762-03-17,1660
1762-03-19,678
1762-03-20,1842
1762-03-21,1286
1762-03-22,1618
1762-03-24,792
1762-03-26,1224
1762-03-27,1914
1762-04-19,1334
1762-04-20,290
1762-04-21,684
1762-04-22,276
1762-04-23,368
1762-04-24,1248
1762-04-25,602
1762-04-26,1092
1762-04-27,274
1762-04-28,1256
1762-04-29,358
1762-04-30,596
1762-05-01,2372
1762-05-02,1302
1762-05-03,996
1762-05-05,1180
1762-05-06,1632
1762-05-07,338
1762-05-08,1904
1762-05-09,662
1762-05-10,1754
1762-05-11,334
1762-05-12,1734
1762-05-13,288
1762-05-14,232
1762-05-15,1752
1762-05-16,610
1762-05-17,1666
1762-05-18,380
1762-05-19,1586
1762-05-21,312
1762-05-22,1698
1762-05-23,346
1762-05-24,980
1762-05-25,302
1762-05-26,1334
1762-05-27,230
1762-05-28,416
1762-05-29,1508
1762-05-31,1782
1762-06-01,358
1762-06-02,1634
1762-06-03,356
1762-06-04,232
1762-06-05,2088
1762-06-06,304
1762-06-07,1576
1762-06-09,904
1762-06-11,344
1762-06-12,1102
1762-06-13,742
1762-06-14,502
1762-06-15,198
1762-06-16,1350
1762-06-17,1102
1762-06-19,1532
1762-06-20,428
1762-06-21,652
1762-06-22,736
1762-06-23,496
1762-06-24,1166
1762-06-25,428
1762-06-26,1406
1762-06-27,886
1762-06-28,1218
1762-06-29,1208
1762-06-30,660
1762-07-01,422
1762-07-03,1322
1762-07-04,464
1762-07-05,824
1762-07-07,1354
1762-07-08,184
1762-07-09,268
1762-07-10,456
1762-07-11,262
1762-07-12,384
1762-07-14,534
1762-07-15,176
1762-07-17,830
1762-07-18,394
1762-07-19,456
1762-07-21,512
1762-07-22,158
1762-07-24,458
1762-07-25,304
1762-07-26,694
1762-07-28,594
1762-07-29,1110
1762-07-31,1450
1762-08-01,586
1762-08-02,800
1762-08-04,1320
1762-08-05,584
1762-08-07,1556
1762-08-08,642
1762-08-09,1474
1762-08-11,808
1762-08-12,400
1762-08-14,806
1762-08-16,1672
1762-08-18,1290
1762-08-19,744
1762-08-21,1178
1762-08-22,696
1762-08-23,644
1762-08-24,570
1762-08-25,926
1762-08-26,684
1762-08-28,998
1762-08-29,276
1762-08-30,1660
1762-09-01,1186
1762-09-02,524
1762-09-04,1174
1762-09-05,818
1762-09-06,824
1762-09-07,350
1762-09-09,1185
1762-09-11,1392
1762-09-12,918
1762-09-13,1630
1762-09-15,1356
1762-09-16,652
1762-09-18,1614
1762-09-19,1058
1762-09-20,730
1762-09-21,1454
1762-09-22,664
1762-09-23,954
1762-09-25,1854
1762-09-26,1374
1762-09-27,1648
1762-09-28,272
1762-09-29,1806
1762-09-30,382
1762-10-01,345
1762-10-02,914
1762-10-03,1376
1762-10-04,1210
1762-10-06,1098
1762-10-07,1332
1762-10-09,2026
1762-10-10,1192
1762-10-11,1262
1762-10-13,830
1762-10-14,478
1762-10-16,1694
1762-10-17,1700
1762-10-18,1248
1762-10-19,634
1762-10-20,1452
1762-10-21,592
1762-10-22,450
1762-10-23,1310
1762-10-24,1794
1762-10-25,1388
1762-10-26,438
1762-10-27,1158
1762-10-28,1742
1762-10-29,494
1762-10-30,1170
1762-10-31,1034
1762-11-02,1124
1762-11-03,1342
1762-11-05,496
1762-11-06,1950
1762-11-07,1624
1762-11-08,1388
1762-11-09,548
1762-11-10,1380
1762-11-11,1240
1762-11-13,1414
1762-11-14,1478
1762-11-15,940
1762-11-17,1092
1762-11-18,668
1762-11-19,422
1762-11-20,1472
1762-11-21,1190
1762-11-22,784
1762-11-23,362
1762-11-24,1240
1762-11-25,610
1762-11-27,1742
1762-11-28,1756
1762-11-29,1602
1762-11-30,1028
1762-12-01,1804
1762-12-02,1524
1762-12-03,508
1762-12-04,1786
1762-12-05,1694
1762-12-06,1790
1762-12-07,742
1762-12-09,1460
1762-12-10,998
1762-12-11,1270
1762-12-12,1604
1762-12-13,644
1762-12-15,1538
1762-12-16,1016
1762-12-17,490
1762-12-18,1978
1762-12-19,1674
1762-12-20,1764
1762-12-21,1016
1762-12-22,1482
1762-12-23,528
1762-12-26,1226
1762-12-27,1994
1762-12-28,1184
1762-12-29,1114
1762-12-30,726
1762-12-31,548
1763-01-01,1846
1763-01-02,908
1763-01-03,1922
1763-01-05,1480
1763-01-06,1290
1763-01-08,996
1763-01-09,1424
1763-01-10,998
1763-01-12,1056
1763-01-14,362
1763-01-15,996
1763-01-16,808
1763-01-17,1642
1763-01-19,1732
1763-01-21,624
1763-01-22,1766
1763-01-23,1260
1763-01-24,1874
1763-01-26,1678
1763-01-28,444
1763-01-29,1936
1763-01-30,1944
1763-01-31,1490
1763-02-04,1284
1763-02-05,1894
1763-02-06,1912
1763-02-07,1414
1763-02-09,1406
1763-02-11,980
1763-02-12,1978
1763-02-13,1980
1763-02-14,1892
1763-02-15,1930
1763-02-16,1228
1763-02-18,1122
1763-02-19,1370
1763-02-20,1566
1763-02-21,818
1763-02-23,1196
1763-02-24,1176
1763-02-25,396
1763-02-26,1612
1763-02-27,1308
1763-02-28,856
1763-03-02,1712
1763-03-04,636
1763-03-05,1748
1763-03-06,680
1763-03-07,852
1763-03-09,1298
1763-03-11,1024
1763-03-12,1832
1763-03-13,1140
1763-03-14,1906
1763-03-15,644
1763-03-16,2136
1763-03-18,1978
1763-03-19,2036
1763-04-11,1638
1763-04-12,604
1763-04-13,870
1763-04-14,912
1763-04-15,738
1763-04-16,1016
1763-04-17,1320
1763-04-18,1588
1763-04-19,966
1763-04-20,1420
1763-04-21,724
1763-04-22,876
1763-04-23,1682
1763-04-24,770
1763-04-25,1216
1763-04-26,360
1763-04-27,1294
1763-04-28,486
1763-04-29,950
1763-04-30,1416
1763-05-01,1962
1763-05-02,1212
1763-05-03,1332
1763-05-04,1252
1763-05-05,1128
1763-05-06,1016
1763-05-07,1660
1763-05-08,2068
1763-05-09,1802
1763-05-10,1428
1763-05-11,1494
1763-05-13,1232
1763-05-14,1528
1763-05-15,1588
1763-05-16,942
1763-05-17,1300
1763-05-18,1354
1763-05-19,1220
1763-05-20,632
1763-05-21,1162
1763-05-23,998
1763-05-24,854
1763-05-25,772
1763-05-26,1248
1763-05-27,568
1763-05-28,1220
1763-05-29,1196
1763-05-30,1414
1763-05-31,1052
1763-06-01,583
1763-06-03,544
1763-06-04,1482
1763-06-05,814
1763-06-06,1408
1763-06-07,828
1763-06-08,904
1763-06-09,1594
1763-06-10,604
1763-06-11,1298
1763-06-12,1488
1763-06-13,1712
1763-06-16,1220
1763-06-17,580
1763-06-18,1606
1763-06-19,742
1763-06-20,1100
1763-06-21,0
1763-06-23,876
1763-06-24,974
1763-06-25,1178
1763-06-26,912
1763-06-27,1654
1763-06-28,542
1763-06-29,1680
1763-07-01,752
1763-07-02,1656
1763-07-03,608
1763-07-04,1650
1763-07-05,460
1763-07-06,1672
1763-07-07,942
1763-07-09,1720
1763-07-10,852
1763-07-11,1554
1763-07-12,614
1763-07-13,1630
1763-07-14,962
1763-07-16,1790
1763-07-17,598
1763-07-18,1754
1763-07-19,430
1763-07-20,1688
1763-07-21,146
1763-07-23,1802
1763-07-24,1596
1763-07-25,1312
1763-07-27,668
1763-07-28,332
1763-07-30,1564
1763-07-31,690
1763-08-01,1464
1763-08-03,1130
1763-08-04,316
1763-08-06,1854
1763-08-07,822
1763-08-08,1954
1763-08-10,1858
1763-08-11,162
1763-08-13,2394
1763-08-14,338
1763-08-16,498
1763-08-17,918
1763-08-18,142
1763-08-20,872
1763-08-21,412
1763-08-22,926
1763-08-24,1526
1763-08-25,366
1763-08-27,862
1763-08-28,1418
1763-08-29,968
1763-08-31,528
1763-09-01,1152
1763-09-03,1814
1763-09-04,440
1763-09-05,936
1763-09-07,1414
1763-09-09,558
1763-09-10,1348
1763-09-11,1796
1763-09-12,998
1763-09-13,846
1763-09-14,1226
1763-09-15,994
1763-09-16,848
1763-09-17,1080
1763-09-18,1478
1763-09-19,804
1763-09-20,688
1763-09-21,1452
1763-09-22,1162
1763-09-23,582
1763-09-24,1566
1763-09-25,1176
1763-09-26,1670
1763-09-27,638
1763-09-28,1284
1763-09-29,960
1763-09-30,806
1763-10-01,1436
1763-10-02,942
1763-10-03,918
1763-10-04,1722
1763-10-05,1120
1763-10-06,870
1763-10-07,642
1763-10-08,1442
1763-10-09,1544
1763-10-10,838
1763-10-12,1532
1763-10-14,702
1763-10-15,1654
1763-10-16,890
1763-10-17,1098
1763-10-19,860
1763-10-21,738
1763-10-22,942
1763-10-23,1620
1763-10-24,1260
1763-10-26,1310
1763-10-27,618
1763-10-28,1038
1763-10-29,1610
1763-10-30,1668
1763-10-31,894
1763-11-02,1742
1763-11-03,2169
1763-11-05,864
1763-11-06,1492
1763-11-07,1680
1763-11-09,1624
1763-11-10,398
1763-11-11,1970
1763-11-12,1842
1763-11-13,1696
1763-11-14,1644
1763-11-15,840
1763-11-16,1622
1763-11-17,608
1763-11-18,694
1763-11-19,1628
1763-11-20,1100
1763-11-21,1464
1763-11-23,1396
1763-11-25,780
1763-11-26,1722
1763-11-27,1556
1763-11-28,1736
1763-11-30,2164
1763-12-02,774
1763-12-03,1808
1763-12-04,1788
1763-12-05,1762
1763-12-06,456
1763-12-07,1494
1763-12-09,798
1763-12-10,1710
1763-12-11,1290
1763-12-12,1812
1763-12-14,1728
1763-12-16,746
1763-12-17,1864
1763-12-18,1552
1763-12-19,1100
1763-12-21,1862
1763-12-22,730
1763-12-23,1230
1763-12-26,2126
1763-12-27,1626
1763-12-28,1778
1763-12-29,974
1763-12-30,1164
1763-12-31,1242
1764-01-01,1638
1764-01-02,866
1764-01-03,1480
1764-01-04,1182
1764-01-05,1252
1764-01-06,1554
1764-01-07,1858
1764-01-08,1234
1764-01-09,1746
1764-01-11,1490
1764-01-13,880
1764-01-14,1624
1764-01-15,1760
1764-01-16,964
1764-01-18,842
1764-01-20,958
1764-01-21,1266
1764-01-22,1624
1764-01-23,1402
1764-01-25,1182
1764-01-27,842
1764-01-28,1328
1764-01-29,1476
1764-01-30,1552
1764-01-31,528
1764-02-01,878
1764-02-03,656
1764-02-04,1164
1764-02-06,1800
1764-02-08,1392
1764-02-10,834
1764-02-11,1750
1764-02-12,1770
1764-02-13,1668
1764-02-15,1454
1764-02-17,810
1764-02-18,1606
1764-02-19,1794
1764-02-20,1012
1764-02-22,900
1764-02-24,1062
1764-02-25,1934
1764-02-26,1574
1764-02-27,1714
1764-02-28,828
1764-02-29,1998
1764-03-02,1156
1764-03-03,2024
1764-03-04,1768
1764-03-05,1009
1764-03-06,1804
1764-03-07,850
1764-03-09,990
1764-03-10,721
1764-03-11,916
1764-03-12,858
1764-03-14,1236
1764-03-16,842
1764-03-17,1746
1764-03-18,736
1764-03-19,1750
1764-03-21,1878
1764-03-23,1224
1764-03-24,1850
1764-03-25,1856
1764-03-28,1814
1764-03-30,858
1764-03-31,1830
1764-04-01,1646
1764-04-02,1610
1764-04-04,1686
1764-04-06,794
1764-04-07,1694
1764-04-30,1830
1764-05-01,2170
1764-05-02,1164
1764-05-03,228
1764-05-04,302
1764-05-05,1528
1764-05-06,396
1764-05-07,916
1764-05-08,756
1764-05-09,1372
1764-05-10,460
1764-05-11,712
1764-05-12,1978
1764-05-13,1042
1764-05-14,776
1764-05-15,540
1764-05-16,2040
1764-05-17,1610
1764-05-18,684
1764-05-19,1546
1764-05-20,1504
1764-05-21,646
1764-05-22,300
1764-05-23,808
1764-05-24,378
1764-05-25,234
1764-05-26,1042
1764-05-27,790
1764-05-28,1460
1764-05-29,602
1764-05-30,956
1764-06-01,626
1764-06-02,1338
1764-06-03,1216
1764-06-04,1078
1764-06-05,528
1764-06-06,922
1764-06-07,1776
1764-06-08,438
1764-06-09,1476
1764-06-11,1454
1764-06-12,538
1764-06-13,846
1764-06-14,290
1764-06-15,290
1764-06-16,766
1764-06-17,232
1764-06-18,592
1764-06-19,204
1764-06-20,492
1764-06-22,426
1764-06-23,1002
1764-06-24,1130
1764-06-25,980
1764-06-26,384
1764-06-27,464
1764-06-28,1152
1764-06-29,1306
1764-06-30,2712
1764-07-01,460
1764-07-02,372
1764-07-03,314
1764-07-04,332
1764-07-05,1540
1764-07-06,292
1764-07-07,1244
1764-07-08,476
1764-07-09,418
1764-07-10,318
1764-07-11,1314
1764-07-12,450
1764-07-13,776
1764-07-14,1420
1764-07-15,1804
1764-07-16,1472
1764-07-17,420
1764-07-18,1304
1764-07-19,444
1764-07-20,522
1764-07-21,1576
1764-07-22,438
1764-07-23,1200
1764-07-24,260
1764-07-25,1168
1764-07-26,482
1764-07-27,356
1764-07-28,1044
1764-07-29,304
1764-07-30,518
1764-07-31,830
1764-08-01,1698
1764-08-02,622
1764-08-03,436
1764-08-04,1624
1764-08-05,322
1764-08-06,920
1764-08-07,602
1764-08-08,1032
1764-08-09,384
1764-08-10,1070
1764-08-11,1748
1764-08-12,474
1764-08-13,757
1764-08-14,342
1764-08-16,964
1764-08-17,1102
1764-08-18,833
1764-08-19,1804
1764-08-20,693
1764-08-21,428
1764-08-22,707
1764-08-23,2109
1764-08-24,1478
1764-08-25,1506
1764-08-26,509
1764-08-27,1048
1764-08-28,404
1764-08-29,458
1764-08-30,592
1764-08-31,390
1764-09-01,473
1764-09-02,752
1764-09-03,614
1764-09-04,406
1764-09-05,1212
1764-09-06,570
1764-09-07,1060
1764-09-09,618
1764-09-10,1388
1764-09-11,372
1764-09-12,1968
1764-09-13,542
1764-09-14,674
1764-09-15,2134
1764-09-16,4170
1764-09-17,2032
1764-09-18,498
1764-09-19,2068
1764-09-20,468
1764-09-21,1306
1764-09-22,1994
1764-09-23,1654
1764-09-24,1784
1764-09-25,404
1764-09-26,1824
1764-09-27,584
1764-09-28,560
1764-09-29,2172
1764-09-30,836
1764-10-01,1602
1764-10-02,660
1764-10-03,1532
1764-10-05,412
1764-10-06,1396
1764-10-07,1616
1764-10-08,1276
1764-10-09,1414
1764-10-10,1164
1764-10-11,460
1764-10-12,362
1764-10-13,1818
1764-10-14,1728
1764-10-15,2964
1764-10-17,2624
1764-10-18,942
1764-10-19,456
1764-10-20,3316
1764-10-22,1911
1764-10-24,1737
1764-10-25,468
1764-10-26,912
1764-10-27,2091
1764-10-28,1372
1764-10-29,1364
1764-10-30,652
1764-10-31,878
1764-11-02,1892
1764-11-03,1960
1764-11-04,1856
1764-11-05,932
1764-11-06,624
1764-11-07,1024
1764-11-08,720
1764-11-09,650
1764-11-10,1266
1764-11-11,1604
1764-11-12,1880
1764-11-13,540
1764-11-14,1562
1764-11-15,440
1764-11-16,646
1764-11-17,1856
1764-11-18,1236
1764-11-19,1740
1764-11-20,1268
1764-11-21,1782
1764-11-22,618
1764-11-23,626
1764-11-24,1624
1764-11-25,1844
1764-11-26,1664
1764-11-27,574
1764-11-29,682
1764-11-30,938
1764-12-01,1790
1764-12-02,879
1764-12-03,930
1764-12-04,752
1764-12-05,1728
1764-12-06,754
1764-12-07,896
1764-12-09,1822
1764-12-10,1618
1764-12-11,484
1764-12-12,1388
1764-12-13,1162
1764-12-14,734
1764-12-15,1372
1764-12-16,801
1764-12-17,1382
1764-12-19,1958
